customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ValorCliente,GastoVsTiempo,Churn
7402-EYFXX,Male,1,No,No,26.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.346503048080203,0.9132138834441016,No
6723-WSNTY,Female,1,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),2.898165886437204,0.1746560249072252,No
3399-BMLVW,Male,0,Yes,Yes,51.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),0.5977433470552991,-0.5965349668815495,No
9494-MRNYX,Male,0,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.7952075909308078,0.8640887486550329,No
0278-YXOOG,Male,0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.9812095677389303,-0.4179385261859199,Yes
3496-LFSZU,Male,0,Yes,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.1510132573137057,0.9059055361453401,No
0060-FUALY,Female,0,Yes,No,59.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2.0586284382474216,0.03979254181906313,No
5956-VKDTT,Female,1,Yes,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.0537071098214255,0.9816465030222747,Yes
7905-TVXTA,Female,0,No,No,5.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,-1.2104510942198847,0.7173898641949217,No
2637-FKFSY,Female,0,Yes,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.6170644677779868,0.2916273717225929,No
6137-MFAJN,Female,0,No,No,48.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.02206684790113457,-0.9080047655703734,No
8237-ULIXL,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.14230480793515715,-2.0194978405151103,No
8104-OSKWT,Female,0,No,No,12.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6094300582668823,0.9339975555255223,No
5649-ANRML,Male,1,No,No,2.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.8320890975425234,1.6072710692530467,Yes
2266-SJNAT,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),3.230944011675192,0.0372708512331009,No
6954-OOYZZ,Male,0,Yes,No,18.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-1.1126137112098773,-0.14240771961147547,No
3230-IUALN,Female,0,Yes,Yes,45.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0.9109541787440266,0.08051662197715292,No
8486-AYEQH,Female,0,No,No,31.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.1266192735983636,0.3319876087957445,No
0380-ZCSBI,Male,0,No,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.8578317771708814,-0.5713263195400675,No
2479-BRAMR,Male,1,Yes,No,41.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.7872160979662668,0.2590164179976019,Yes
9734-UYXQI,Female,0,No,No,2.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.5936306738600696,0.40399161804689576,Yes
6993-OHLXR,Female,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.273188665855061,0.9192586766087275,Yes
9711-FJTBX,Male,0,Yes,Yes,56.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,1.6109870678962477,-0.09832528132466767,No
0218-QNVAS,Male,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),2.8717073057044207,-0.14586105913083725,No
7319-ZNRTR,Male,0,Yes,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.455425251021632,-0.9577716127419584,No
1093-YSWCA,Male,0,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.834864392937248,-0.6085446495780648,No
5348-CAGXB,Male,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,-0.44555116455111043,1.1905787909842702,No
2302-OUZXB,Male,0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),2.2096830108823022,-0.618384303243556,No
1043-UXOVO,Female,0,No,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3.3319117904674482,0.16169584499636128,No
9057-MSWCO,Male,1,Yes,No,27.0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.1138586293204975,-0.7241033577499985,Yes
8008-HAWED,Male,0,No,No,14.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-1.117612132372505,0.1265953523245941,Yes
3633-CDBUW,Male,0,No,Yes,17.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,-0.3472283949407766,0.8258613044159397,No
8267-ZNYVZ,Female,0,Yes,No,33.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.9515117999531735,0.9813457674206321,Yes
3247-ZVOUO,Male,1,Yes,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,-0.6061064968856683,1.139186893230703,Yes
8868-GAGIO,Male,0,Yes,No,45.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,1.0209682476297146,0.1690695979277074,No
4990-ALDGW,Male,0,No,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.490418199077805,-1.736515510895529,No
3941-XTSKM,Male,0,Yes,Yes,42.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),-0.1721766171257244,-0.7505644136687679,No
2275-RBYQS,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.6993508651672222,0.32487314450236326,No
3345-PBBFH,Male,0,Yes,No,8.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-1.3688414148163992,0.251902687816636,No
0516-QREYC,Female,1,No,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4530110140128794,-0.9160225605059368,No
4277-UDIEF,Male,0,Yes,Yes,24.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),-0.04367893454297237,0.6437320002920442,No
5871-DGTXZ,Male,0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.2330054049841352,-1.1306577762194263,No
4581-SSPWD,Female,0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.1022679945815026,1.071704981624868,Yes
7480-QNVZJ,Male,1,No,No,50.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.6383653600928214,0.3087918525736021,Yes
8205-MQUGY,Male,0,Yes,Yes,12.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.2302204291459595,0.13902325520219067,No
2657-VPXTA,Female,0,Yes,Yes,10.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.5300363958474281,1.2240372134983697,No
0366-NQSHS,Male,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.0978004665611225,-0.38689323907714634,No
2660-EMUBI,Male,1,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.43383118533986476,1.3963531861129823,Yes
0564-JJHGS,Male,0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.4747042314358525,1.4269207152683698,Yes
3389-YGYAI,Female,1,No,No,8.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.3357646951793018,1.7153226830363586,Yes
0617-FHSGK,Male,0,No,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.9517056763755466,-0.175179215088152,Yes
0927-LCSMG,Male,0,No,No,7.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,-0.9414938796259272,0.9343298839104875,Yes
3195-TQDZX,Male,0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-2.0556938970196077,-0.388241447069652,No
1644-IRKSF,Female,0,Yes,Yes,33.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.721487018915713,0.7255732082674979,Yes
5118-MUEYH,Female,0,Yes,No,48.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.822039615929331,0.5985260488040203,No
9398-MMQTO,Male,0,No,No,3.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.1314693933317266,1.0368079785623017,No
9411-TPQQV,Female,0,No,No,40.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),-0.01090417997228779,-0.45726665545781986,No
2058-DCJBE,Male,0,No,No,5.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.1311712937789273,0.8606070046926514,Yes
3387-VATUS,Male,0,No,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.6844466345394945,1.5187367779961474,Yes
5760-IFJOZ,Male,0,No,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,-0.562022488383133,1.9177781791751218,No
7771-CFQRQ,Female,0,Yes,Yes,47.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),0.5253889179408072,-0.4076366494512422,No
8461-EFQYM,Female,0,No,No,38.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,-0.9328143702631622,-1.169890213710953,No
5397-NSKQG,Male,0,Yes,Yes,67.0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),0.8590797018498693,-1.2488229427826396,No
1178-PZGAB,Female,0,No,No,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.5917124151125734,-0.7918885096711635,No
1098-KFQEC,Female,0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.5689748464845985,-1.7217924431681684,No
6994-FGRHH,Male,0,Yes,Yes,70.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,3.0444992922110448,0.016324260651650074,No
0104-PPXDV,Male,0,Yes,No,58.0,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),0.5237591561901415,-1.0313478287236815,No
0325-XBFAC,Male,0,No,No,8.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.5366554892260371,1.4329822614958379,Yes
5729-KLZAR,Female,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,-0.9809126458281323,1.1786499909862436,Yes
5948-UJZLF,Male,0,No,No,2.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,-1.5988411186050209,0.40030429057431505,No
9763-GRSKD,Male,0,Yes,Yes,13.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.1901935143492461,0.13368494031405231,No
4919-MOAVT,Male,0,No,Yes,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.20949305456126,0.9102342796944525,Yes
0621-JFHOL,Female,0,No,No,10.0,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,-1.673141366663929,-0.32094900145619654,No
2669-OIDSD,Female,0,Yes,No,48.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.6675806137340332,0.4723590447484707,No
6860-YRJZP,Male,1,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.8659457508771397,0.8654117705025277,No
8019-ENHXU,Male,0,Yes,No,42.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1.3163737398920576,0.6241001593078649,Yes
5622-UEJFI,Female,0,Yes,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.973283428653309,-1.0665733024202868,No
7580-UGXNC,Female,1,No,No,2.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,-1.5060563882867597,0.5478036739028608,Yes
4760-XOHVN,Female,0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.1271493689978147,-0.358837289441732,Yes
9375-MHRRS,Male,0,No,No,6.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,-1.4376213642473765,0.3173720951845193,No
1156-ZFYDO,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-2.1222037215546865,-0.35093312257532633,No
8234-GSZYK,Male,0,No,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.7245362705791021,-1.2406787351859434,No
3460-TJBWI,Male,0,Yes,Yes,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3464300895292542,-0.8173580258684416,No
4568-TTZRT,Male,0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.8794100402573333,-0.5356394086571873,No
3323-CPBWR,Male,0,No,No,23.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.23773943375618317,1.0832098849199225,No
2900-PHPLN,Female,1,Yes,No,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.10914151588109357,-2.09842364966051,No
8637-XJIVR,Female,0,No,No,12.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.6447029743955248,0.9136584995946861,Yes
7128-GGCNO,Male,0,No,No,46.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.7185260076538856,-0.15241767815031274,No
9565-AXSMR,Male,0,Yes,Yes,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.649843338555739,-1.6522895703990135,No
7684-XSZIY,Male,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.06682135417771018,-2.027565664505663,No
8854-CCVSQ,Male,0,No,No,18.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.3256003180706893,0.7957578837448056,Yes
5840-NVDCG,Female,0,Yes,Yes,16.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),-0.6708384144894722,0.527517774705569,No
2845-KDHVX,Female,0,Yes,No,64.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,1.390987409744544,-0.7468107187989387,No
5968-VXZLG,Male,0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-1.6444061450194103,0.33066581757489555,No
9548-ZMVTX,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),2.57171104294368,-0.4214813475869368,No
5125-CNDSP,Male,0,No,Yes,63.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.39800321459249666,-1.4023361500171134,No
6653-CBBOM,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.2888621273875787,0.9809189944140385,Yes
1934-SJVJK,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-2.115609524963849,-0.3403942334201187,Yes
9581-GVBXT,Male,0,Yes,Yes,59.0,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,0.034279284983158645,-1.4395274219860852,No
3404-JNXAX,Female,0,Yes,Yes,51.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,1.215588168828911,-0.09047072603731804,No
6505-OZNPG,Female,0,No,No,6.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,-1.203822824283326,0.6677809243836912,No
0602-DDUML,Female,0,No,No,57.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,1.1114557218495122,-0.5222977172796337,No
6199-IWKGC,Female,1,Yes,No,46.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,1.6012087329067923,0.5292131056748731,No
8645-KWHJO,Male,0,No,No,14.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,-1.031545360059204,0.23702335385014503,No
9530-EHPOH,Male,0,No,No,11.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,-1.168938583159918,0.28265413089515257,Yes
2393-DIVAI,Female,0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-2.05966965174934,-0.3948423355555196,No
2150-WLKUW,Female,0,Yes,No,40.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),0.256657134227702,-0.2218891862276361,No
6538-POCHL,Male,0,No,No,33.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3223019319309989,0.35064371924986965,No
4299-SIMNS,Male,0,No,No,9.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.7200954933883902,1.0496914823153862,No
2150-UWTFY,Female,0,Yes,Yes,22.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,-0.5575454091659776,0.1836355182483265,Yes
4452-ROHMO,Female,0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.7099338175141525,-0.7089234640312037,No
8617-ENBDS,Male,0,No,No,3.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.1419144166684811,1.0140678113928447,No
0689-NKYLF,Male,0,No,No,13.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,-0.5139360835669323,0.9973400856941279,Yes
7047-YXDMZ,Male,0,No,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.539576239510993,-0.8487629091901958,No
6218-KNUBD,Male,0,No,No,6.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,-1.2652272530595303,0.5633502834975125,No
8584-KMVXD,Female,0,No,No,8.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-0.90559639165043,0.9349792345569594,No
1763-WQFUK,Male,0,No,No,3.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-1.5406839863948674,0.4071833674638969,No
8043-PNYSD,Male,0,Yes,Yes,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.3341181128327543,-1.9197019144981513,No
9447-YPTBX,Female,0,Yes,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-0.718101747335013,-1.582679370562165,No
6067-NGCEU,Female,0,No,No,65.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2.9009767081048685,0.2792351851347348,No
6896-SRVYQ,Male,1,No,No,44.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.6522748240698806,-0.0718249820965758,No
3097-NNSPB,Female,0,No,No,2.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.603798263691217,0.3951953895047479,Yes
